step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
330,CASH_IN,150648.89,C7053868,2213704.59,2364353.47,C1835298100,609429.26,458780.38,0,0
382,CASH_IN,348611.38,C1614471193,4284063.46,4632674.84,C367913440,1975839.83,1627228.45,0,0
42,PAYMENT,12912.18,C842140735,396927.0,384014.82,M574093292,0.0,0.0,0,0
182,CASH_IN,212287.12,C770989400,2819021.82,3031308.94,C235989051,1168632.41,1156462.35,0,0
307,CASH_OUT,191605.79,C1925475566,0.0,0.0,C929482867,572250.73,763856.52,0,0
672,CASH_OUT,234787.38,C1169480265,234787.38,0.0,C971747448,3932349.43,4167136.82,1,0
137,CASH_IN,315105.38,C1363952872,610867.0,925972.38,C354008294,55190.56,0.0,0,0
10,CASH_OUT,54884.55,C1822394259,13361.0,0.0,C1339257929,69207.31,124091.86,0,0
329,CASH_IN,143085.66,C867613612,9041.0,152126.66,C1357337326,4347778.82,4204693.16,0,0
21,CASH_IN,88070.54,C747332725,3779839.28,3867909.82,C902684057,495168.09,407097.56,0,0
187,CASH_OUT,47521.61,C689685419,10493.0,0.0,C311216298,0.0,47521.61,0,0
19,CASH_OUT,190026.35,C801335286,7445.0,0.0,C1245552935,1250587.34,1440613.69,0,0
279,CASH_IN,223659.12,C684483832,10963.0,234622.12,C1594567117,384493.65,160834.52,0,0
308,PAYMENT,33218.67,C130450151,47449.0,14230.33,M210201174,0.0,0.0,0,0
204,CASH_OUT,123418.01,C116082455,0.0,0.0,C646976515,688233.9,811651.91,0,0
38,PAYMENT,2831.39,C1124189957,0.0,0.0,M593538112,0.0,0.0,0,0
281,CASH_OUT,31633.87,C1692182732,0.0,0.0,C259872383,330468.49,362102.36,0,0
303,CASH_OUT,347568.21,C2027466552,467103.0,119534.79,C520578291,371001.25,718569.46,0,0
203,CASH_IN,681204.34,C2086557252,116.0,681320.34,C1219963985,6715804.15,6034599.82,0,0
590,PAYMENT,3674.13,C1654825360,6155.0,2480.87,M470395471,0.0,0.0,0,0
259,CASH_OUT,507521.42,C1541771460,507521.42,0.0,C1704088171,0.0,507521.42,1,0
17,CASH_IN,426075.91,C739388837,521566.29,947642.2,C4347362,65712.24,0.0,0,0
394,TRANSFER,461156.35,C1713290158,63877.83,0.0,C1741453179,2968021.25,3429177.6,0,0
407,PAYMENT,8598.9,C1603530884,14611.0,6012.1,M1319121085,0.0,0.0,0,0
22,PAYMENT,7713.22,C874055448,7484.0,0.0,M834980602,0.0,0.0,0,0
226,CASH_IN,342413.08,C521892250,730460.56,1072873.64,C1649095696,398739.01,56325.93,0,0
534,CASH_OUT,771024.82,C1724748563,771024.82,0.0,C905835807,121864.03,892888.86,1,0
722,TRANSFER,444766.43,C1510579815,444766.43,0.0,C710501124,0.0,0.0,1,0
188,CASH_OUT,164767.9,C857640180,0.0,0.0,C575888262,1279107.69,1443875.58,0,0
323,CASH_IN,129042.92,C1730744543,284012.0,413054.92,C724815297,0.0,0.0,0,0
594,CASH_OUT,235804.06,C1377302244,35595.0,0.0,C280419760,119549.41,355353.47,0,0
356,TRANSFER,353668.81,C1428208721,0.0,0.0,C1128355942,518665.77,872334.58,0,0
546,CASH_OUT,207483.57,C329632636,0.0,0.0,C213001884,388485.11,595968.68,0,0
16,CASH_OUT,207825.38,C630598799,347350.0,139524.62,C2021810068,0.0,207825.38,0,0
353,PAYMENT,5156.46,C1528131806,0.0,0.0,M104185923,0.0,0.0,0,0
18,CASH_OUT,475622.96,C1895022515,3562.0,0.0,C908332393,389452.36,865075.32,0,0
463,TRANSFER,4152435.91,C1158527799,4152435.91,0.0,C1983304819,0.0,0.0,1,0
360,PAYMENT,6136.12,C1409031999,20429.0,14292.88,M1650506617,0.0,0.0,0,0
229,TRANSFER,316995.32,C806451611,275.0,0.0,C480058510,903237.91,1220233.23,0,0
44,CASH_IN,82342.45,C228980578,4321137.93,4403480.38,C345684073,502734.78,420392.32,0,0
350,CASH_OUT,175208.73,C761925742,74290.0,0.0,C1420197587,748215.27,923424.0,0,0
327,TRANSFER,162302.81,C358644671,0.0,0.0,C1426712994,870405.55,1032708.35,0,0
503,CASH_OUT,251683.05,C1957817562,251683.05,0.0,C1713552362,0.0,251683.05,1,0
331,PAYMENT,2567.3,C425471388,80969.38,78402.08,M1664391645,0.0,0.0,0,0
17,PAYMENT,12870.87,C1073651771,0.0,0.0,M224643221,0.0,0.0,0,0
280,CASH_IN,30291.26,C1903267900,9422688.4,9452979.66,C911407842,5830820.63,5800529.37,0,0
39,CASH_OUT,23473.09,C1294035430,0.0,0.0,C921353206,592677.15,616150.24,0,0
44,PAYMENT,19190.81,C1172146822,90821.39,71630.58,M1559914874,0.0,0.0,0,0
317,CASH_OUT,241337.83,C1512619992,241337.83,0.0,C671135114,1170157.34,1411495.17,1,0
379,CASH_OUT,199517.46,C169186465,115850.0,0.0,C1880506629,0.0,199517.46,0,0
234,CASH_OUT,102645.18,C285688495,10949.0,0.0,C1039973286,10486429.6,10589074.78,0,0
691,TRANSFER,612241.76,C127795331,612241.76,0.0,C81849981,0.0,0.0,1,0
203,CASH_OUT,135389.0,C624907163,78649.65,0.0,C1101116018,872178.12,1007567.12,0,0
260,PAYMENT,1868.33,C1474701620,16563.0,14694.67,M181923232,0.0,0.0,0,0
331,PAYMENT,23580.59,C928222056,0.0,0.0,M1044112494,0.0,0.0,0,0
278,TRANSFER,184558.26,C1388764626,0.0,0.0,C890612719,239783.35,424341.61,0,0
189,PAYMENT,6623.87,C121583454,15617.0,8993.13,M472424874,0.0,0.0,0,0
681,PAYMENT,1351.28,C854152725,4100.85,2749.56,M114706977,0.0,0.0,0,0
287,PAYMENT,8581.73,C1229693359,11450.0,2868.27,M1248892841,0.0,0.0,0,0
140,CASH_OUT,303302.11,C657564797,0.0,0.0,C1028558827,328044.0,631346.11,0,0
462,TRANSFER,46190.9,C2067653411,46190.9,0.0,C1402116137,0.0,0.0,1,0
159,PAYMENT,19160.94,C1200149899,0.0,0.0,M965555748,0.0,0.0,0,0
306,CASH_IN,87285.4,C1302886679,12997064.59,13084349.98,C378066235,251007.7,163722.3,0,0
522,CASH_OUT,133037.1,C515357923,224779.0,91741.9,C178009332,0.0,133037.1,0,0
211,CASH_OUT,27092.37,C685679943,0.0,0.0,C927580762,96422.82,123515.19,0,0
308,CASH_IN,103939.59,C451963173,30146.0,134085.59,C448364578,214656.46,110716.88,0,0
492,CASH_IN,246597.27,C2004051606,24293.0,270890.27,C255889179,661.08,0.0,0,0
236,CASH_OUT,54586.95,C795868623,125718.0,71131.05,C2121138242,311188.54,365775.49,0,0
302,CASH_IN,194360.73,C1648562025,65695.0,260055.73,C610942769,0.0,0.0,0,0
236,PAYMENT,11195.45,C68812982,37967.15,26771.71,M62578471,0.0,0.0,0,0
398,CASH_IN,225759.09,C1036002098,22131.0,247890.09,C313041485,0.0,0.0,0,0
157,CASH_OUT,95004.7,C1482413426,0.0,0.0,C794334075,203683.57,298688.27,0,0
213,CASH_IN,181502.94,C1790107130,5380981.75,5562484.69,C889830173,494925.06,313422.11,0,0
309,TRANSFER,112363.03,C604337839,5449.0,0.0,C1076606972,331949.39,444312.41,0,0
379,CASH_OUT,17216.14,C2031058034,17216.14,0.0,C413925568,30730.87,47947.01,1,0
397,PAYMENT,20501.07,C1347823296,0.0,0.0,M1947823035,0.0,0.0,0,0
232,PAYMENT,16395.86,C1239040087,0.0,0.0,M502775548,0.0,0.0,0,0
331,TRANSFER,658713.96,C1941512497,100560.0,0.0,C1262563585,18119217.33,18777931.29,0,0
260,TRANSFER,58780.91,C1489764046,6778.0,0.0,C331303349,130244.68,189025.59,0,0
207,CASH_IN,111069.05,C513861499,212.0,111281.05,C216909200,73432.48,0.0,0,0
311,CASH_OUT,218397.07,C730839935,0.0,0.0,C844015849,881636.54,1100033.61,0,0
656,CASH_IN,255995.28,C1477027937,6197937.8,6453933.07,C359056185,396908.16,140912.88,0,0
251,CASH_OUT,233124.87,C1325324669,660.0,0.0,C2127367830,3108864.98,3341989.84,0,0
373,TRANSFER,82750.0,C1893124712,82750.0,0.0,C199658774,0.0,0.0,1,0
258,CASH_IN,6339.22,C739269569,1764148.33,1770487.55,C66452732,88559.49,82220.27,0,0
307,CASH_IN,166299.71,C2075665997,199878.0,366177.71,C249768687,152064.7,0.0,0,0
256,CASH_OUT,160453.77,C1440335473,147215.0,0.0,C1536891866,782930.91,943384.68,0,0
209,PAYMENT,3537.81,C729449515,643.0,0.0,M1320526988,0.0,0.0,0,0
347,PAYMENT,23894.55,C1396080500,129245.0,105350.45,M541413426,0.0,0.0,0,0
352,CASH_IN,21566.0,C358092751,3151346.5,3172912.49,C1200030834,390675.38,369109.38,0,0
183,CASH_IN,121760.5,C1826824770,1859253.99,1981014.49,C1012504813,2296363.02,2174602.53,0,0
441,CASH_OUT,5429153.98,C415854001,5429153.98,0.0,C655461013,0.0,5429153.98,1,0
158,PAYMENT,12970.62,C1722106871,0.0,0.0,M1765385708,0.0,0.0,0,0
139,CASH_IN,212584.7,C1197626368,63354.0,275938.7,C417929799,0.0,0.0,0,0
213,PAYMENT,49619.72,C1249350413,0.0,0.0,M1555515005,0.0,0.0,0,0
153,DEBIT,5474.18,C355477981,0.0,0.0,C2421810,257095.0,321344.15,0,0
20,PAYMENT,10494.06,C1538918920,11082.0,587.94,M1486662162,0.0,0.0,0,0
350,CASH_OUT,125457.65,C719188323,41293.0,0.0,C485413515,139631.34,265088.99,0,0
298,CASH_OUT,219527.33,C1941010395,0.0,0.0,C29240345,663964.19,883491.52,0,0
301,PAYMENT,1937.7,C1543938369,0.0,0.0,M1249977715,0.0,0.0,0,0
548,CASH_IN,61682.58,C2105931037,12927430.7,12989113.28,C2020682894,90119.03,28436.45,0,0
637,CASH_IN,305575.0,C588440754,1774779.54,2080354.54,C93361881,486313.09,180738.09,0,0
166,PAYMENT,12802.21,C1764945243,21335.0,8532.79,M1529651911,0.0,0.0,0,0
254,CASH_OUT,46996.99,C2013593761,1081.0,0.0,C447813769,306480.85,353477.84,0,0
36,CASH_OUT,270961.83,C588157089,116841.0,0.0,C1080909988,0.0,270961.83,0,0
199,TRANSFER,80885.48,C1191502221,80885.48,0.0,C1529468994,0.0,0.0,1,0
132,CASH_OUT,218758.76,C1297856985,202325.31,0.0,C221985292,1699171.1,1917929.87,0,0
207,CASH_OUT,171789.12,C1649708941,0.0,0.0,C1096843378,1834025.87,2005814.99,0,0
251,CASH_OUT,142688.22,C1073354239,0.0,0.0,C1640600787,274984.8,417673.03,0,0
379,PAYMENT,718.22,C195273495,0.0,0.0,M2127022802,0.0,0.0,0,0
250,CASH_OUT,151596.33,C130019847,223981.0,72384.67,C858901308,15104.21,166700.54,0,0
379,CASH_OUT,244062.08,C1067974111,2703.71,0.0,C1522914947,2085221.66,2329283.74,0,0
380,PAYMENT,1020.88,C483377117,202233.4,201212.52,M1941569471,0.0,0.0,0,0
326,PAYMENT,31770.6,C1267572374,0.0,0.0,M1289554376,0.0,0.0,0,0
36,TRANSFER,636.0,C1819371332,636.0,0.0,C59681246,0.0,0.0,1,0
732,CASH_OUT,1157971.07,C1123625591,1157971.07,0.0,C355172230,2974237.06,4132208.13,1,0
351,TRANSFER,63.8,C1293504491,63.8,0.0,C1368130863,0.0,0.0,1,0
231,CASH_OUT,105951.44,C745143908,30767.0,0.0,C936190701,11087587.94,11193539.38,0,0
307,PAYMENT,5514.56,C1529643125,0.0,0.0,M423621297,0.0,0.0,0,0
184,CASH_OUT,338926.35,C1298396533,50013.0,0.0,C1021693669,1192928.87,1531855.22,0,0
404,CASH_OUT,58273.33,C474830197,139.0,0.0,C58684040,1581737.8,1640011.13,0,0
404,CASH_IN,244455.64,C1455582599,3375746.53,3620202.18,C612735466,705055.93,460600.29,0,0
17,CASH_IN,55232.27,C780758476,2238637.28,2293869.56,C520678346,130970.93,75738.65,0,0
306,CASH_OUT,152901.53,C1837150643,39877.0,0.0,C111616772,0.0,152901.53,0,0
15,PAYMENT,14811.21,C1435700581,0.0,0.0,M524122725,0.0,0.0,0,0
252,PAYMENT,5542.47,C2142579537,0.0,0.0,M1874851893,0.0,0.0,0,0
602,CASH_OUT,232185.56,C537992221,232185.56,0.0,C363703027,6053983.22,6286168.78,1,0
380,CASH_IN,104702.78,C1680751591,105999.41,210702.19,C477320444,1147471.81,1042769.03,0,0
140,PAYMENT,1685.11,C897604566,100211.0,98525.89,M1490216172,0.0,0.0,0,0
297,CASH_OUT,432265.58,C885237999,0.0,0.0,C1189615341,513986.7,946252.29,0,0
164,CASH_OUT,329728.11,C2099623572,329728.11,0.0,C381648011,0.0,329728.11,1,0
252,CASH_IN,200877.34,C954984888,37527.0,238404.34,C139606423,1618219.6,1417342.26,0,0
208,PAYMENT,9014.75,C1773945670,9949.0,934.25,M1245941653,0.0,0.0,0,0
252,CASH_OUT,95697.22,C1836550477,0.0,0.0,C851365047,2868194.98,2963892.2,0,0
40,PAYMENT,14924.75,C346524994,0.0,0.0,M1747826070,0.0,0.0,0,0
155,CASH_OUT,56713.9,C1716988203,0.0,0.0,C1574095953,318937.8,490448.65,0,0
180,TRANSFER,270816.42,C627775002,304747.0,33930.58,C2008561716,0.0,270816.42,0,0
379,CASH_IN,224735.2,C986674408,4961836.95,5186572.15,C1650265292,652869.95,428134.75,0,0
8,CASH_OUT,33322.22,C1472339213,0.0,0.0,C715819458,419238.08,926737.45,0,0
715,PAYMENT,13425.78,C1030644671,350546.0,337120.22,M1915703106,0.0,0.0,0,0
406,CASH_OUT,184588.59,C1507841762,184588.59,0.0,C1402386572,0.0,184588.59,1,0
135,PAYMENT,1296.71,C696175032,0.0,0.0,M697636188,0.0,0.0,0,0
557,TRANSFER,111467.61,C1661252377,111467.61,0.0,C948382009,0.0,0.0,1,0
121,TRANSFER,174296.71,C1712613012,174296.71,0.0,C1523305736,0.0,0.0,1,0
514,DEBIT,8493.41,C227661746,204104.79,195611.38,C1853087244,315903.47,324396.88,0,0
239,TRANSFER,293527.76,C98663575,420.0,0.0,C96899531,3762192.44,4055720.2,0,0
130,PAYMENT,16413.58,C899327168,0.0,0.0,M1783860988,0.0,0.0,0,0
163,CASH_OUT,104075.29,C682840114,0.0,0.0,C1316096581,2701957.37,2806032.66,0,0
204,PAYMENT,5993.9,C1455788743,0.0,0.0,M728998271,0.0,0.0,0,0
38,CASH_OUT,164869.13,C1201129487,0.0,0.0,C858007309,3755297.32,4869295.91,0,0
517,CASH_IN,62510.28,C121496655,1370762.01,1433272.29,C1301465227,406250.85,343740.56,0,0
230,TRANSFER,1112204.51,C444571961,1112204.51,0.0,C1409527805,0.0,0.0,1,0
137,TRANSFER,285554.39,C1269739745,11764.0,0.0,C1750591426,0.0,285554.39,0,0
218,CASH_OUT,61470.02,C1521065276,61470.02,0.0,C1756737753,4118329.74,4179799.77,1,0
538,CASH_OUT,1253358.42,C2016314393,1253358.42,0.0,C1340510647,8398499.24,9651857.66,1,0
18,CASH_IN,122310.63,C551416090,3232016.33,3354326.96,C1709476676,193626.85,71316.22,0,0
287,PAYMENT,37813.08,C1223243221,41600.0,3786.92,M347778282,0.0,0.0,0,0
614,PAYMENT,1652.09,C473505330,35635.0,33982.91,M1720042489,0.0,0.0,0,0
134,CASH_IN,141775.73,C655166566,10743.34,152519.07,C1469153162,3012920.44,2871144.71,0,0
35,TRANSFER,1780433.38,C109270369,0.0,0.0,C721111514,2695033.31,4475466.69,0,0
153,TRANSFER,1103733.38,C329698460,0.0,0.0,C1165780963,2044051.44,3147784.82,0,0
359,CASH_OUT,298854.38,C1894419295,0.0,0.0,C628558343,995970.45,1294824.84,0,0
34,PAYMENT,11301.35,C1857504657,60414.0,49112.65,M656993549,0.0,0.0,0,0
204,PAYMENT,1965.4,C84550086,107275.0,105309.6,M1391222266,0.0,0.0,0,0
130,CASH_OUT,111975.12,C371581642,0.0,0.0,C416519915,1307046.39,1419021.5,0,0
402,CASH_OUT,242129.73,C1439164559,863.0,0.0,C1514947198,0.0,242129.73,0,0
490,CASH_OUT,51751.92,C1964419205,0.0,0.0,C735003808,4425997.96,4477749.88,0,0
324,PAYMENT,35778.66,C179629077,431688.0,395909.34,M891819897,0.0,0.0,0,0
283,CASH_OUT,264416.63,C1548029416,0.0,0.0,C878440089,348637.76,613054.39,0,0
262,PAYMENT,1181.32,C502750457,20862.0,19680.68,M420748795,0.0,0.0,0,0
283,CASH_OUT,182317.92,C1031434371,130399.0,0.0,C2056753320,657446.22,839764.13,0,0
131,CASH_OUT,69527.59,C1123094982,0.0,0.0,C514412771,2099324.05,2168851.64,0,0
137,CASH_IN,241069.68,C276625378,20981.0,262050.68,C1034557712,484013.27,242943.59,0,0
347,PAYMENT,11497.27,C2033411461,0.0,0.0,M392276879,0.0,0.0,0,0
348,CASH_OUT,292480.04,C716088923,1138.0,0.0,C1624239211,514067.21,806547.25,0,0
132,PAYMENT,19581.45,C1561134289,0.0,0.0,M1053371456,0.0,0.0,0,0
329,CASH_OUT,44569.14,C1072444065,484.0,0.0,C1983481271,0.0,44569.14,0,0
428,CASH_OUT,100221.35,C403988077,0.0,0.0,C1426227215,2998759.83,3098981.19,0,0
425,TRANSFER,9585040.37,C452586515,19585040.37,19585040.37,C1109166882,0.0,0.0,1,1
325,CASH_OUT,478536.28,C1181062890,707.0,0.0,C988323179,4242.0,482778.28,0,0
395,CASH_OUT,45940.57,C1651220154,278839.85,232899.29,C1281496727,1960770.4,2006710.97,0,0
428,CASH_OUT,66962.26,C1877706856,23568.0,0.0,C1768203865,3831363.61,3898325.87,0,0
154,CASH_OUT,4530.71,C831752854,4530.71,0.0,C1379173269,0.0,4530.71,1,0
588,CASH_OUT,187128.57,C1552716986,187128.57,0.0,C562686021,846965.44,1034094.01,1,0
157,CASH_OUT,15458.19,C2049993419,0.0,0.0,C725223025,2063441.69,2078899.87,0,0
565,CASH_OUT,302454.16,C1137829010,4696.0,0.0,C596813019,146008.79,448462.96,0,0
598,CASH_IN,319240.54,C2045676267,7054709.46,7373950.0,C1546120551,876052.81,556812.27,0,0
265,CASH_IN,212292.21,C1012946740,466428.39,678720.6,C29826233,379964.91,167672.7,0,0
131,PAYMENT,15719.35,C1532280291,0.0,0.0,M390354209,0.0,0.0,0,0
13,PAYMENT,14667.09,C239006595,31159.0,16491.91,M1425760594,0.0,0.0,0,0
273,CASH_OUT,14493.6,C320125408,0.0,0.0,C204160095,1375147.07,1389640.67,0,0
616,CASH_OUT,89846.18,C1956260349,89846.18,0.0,C567213165,5747984.77,5837830.95,1,0
330,CASH_OUT,527332.16,C1934857922,379.0,0.0,C979498663,445490.72,972822.87,0,0
322,CASH_OUT,189054.81,C470624200,22663.0,0.0,C1221095226,0.0,189054.81,0,0
309,CASH_IN,74180.69,C1291373596,12349623.76,12423804.45,C1258503527,424165.31,349984.61,0,0
381,CASH_OUT,165795.6,C157279948,48965.0,0.0,C949518233,0.0,165795.6,0,0
227,PAYMENT,40326.75,C300736250,67472.0,27145.25,M379012707,0.0,0.0,0,0
307,CASH_OUT,39248.48,C1334058963,0.0,0.0,C80798792,156388.05,195636.53,0,0
140,CASH_OUT,50316.62,C1943146590,0.0,0.0,C894606820,2212401.05,2262717.67,0,0
720,TRANSFER,71439.81,C170506678,71439.81,0.0,C1141419100,0.0,0.0,1,0
16,CASH_OUT,16921.91,C520531724,21123.0,4201.09,C2069269386,602203.03,990965.42,0,0
237,CASH_IN,98792.21,C297035506,99239.0,198031.21,C1685564738,874163.79,775371.58,0,0
186,CASH_OUT,322759.66,C1078436850,6214.0,0.0,C1761263363,90400.97,413160.63,0,0
380,CASH_OUT,799797.88,C708298285,799797.88,0.0,C130302378,4381942.46,5181740.34,1,0
153,CASH_IN,169435.07,C1152545651,1904390.3,2073825.36,C700441463,603324.99,765614.43,0,0
179,CASH_OUT,96392.48,C1604786869,107873.0,11480.52,C1031764782,877437.74,973830.22,0,0
11,PAYMENT,5960.14,C267778072,0.0,0.0,M1471451609,0.0,0.0,0,0
354,CASH_IN,111946.35,C1187876817,217.0,112163.35,C1047224646,244606.35,132659.99,0,0
236,CASH_IN,133859.0,C1487985792,3951954.17,4085813.17,C178398789,224360.29,90501.3,0,0
15,CASH_OUT,59385.67,C1765315298,59385.67,0.0,C721356209,74371.0,133756.67,1,0
396,CASH_IN,21970.65,C761020119,1446938.82,1468909.47,C327556864,2019100.97,1997130.32,0,0
356,CASH_OUT,56650.46,C2111604210,116403.0,59752.54,C1806844315,230732.7,287383.16,0,0
487,PAYMENT,820.84,C1540283068,34127.9,33307.06,M1647555758,0.0,0.0,0,0
44,PAYMENT,12473.46,C707381655,0.0,0.0,M214604636,0.0,0.0,0,0
522,CASH_IN,65794.61,C1762830438,1380347.86,1446142.46,C1424817054,515185.61,449391.0,0,0
79,TRANSFER,353045.35,C1325126961,353045.35,0.0,C1068974192,0.0,0.0,1,0
330,CASH_OUT,34959.62,C758582658,0.0,0.0,C331698141,3217870.51,3252830.13,0,0
249,CASH_IN,56957.88,C1204867108,5088.0,62045.88,C320463410,70831.8,161438.37,0,0
724,CASH_OUT,200482.72,C1284823320,200482.72,0.0,C1482507744,254271.49,454754.21,1,0
355,CASH_OUT,259266.31,C393888765,0.0,0.0,C1882686348,2319123.0,2578389.31,0,0
250,CASH_OUT,177217.55,C605707294,177217.55,0.0,C869819387,1086981.95,1264199.5,1,0
130,PAYMENT,22468.17,C1550627810,160039.0,137570.83,M531806999,0.0,0.0,0,0
15,CASH_OUT,113623.09,C871068931,0.0,0.0,C357393593,540766.42,654389.52,0,0
350,PAYMENT,52095.68,C1119707067,0.0,0.0,M210446669,0.0,0.0,0,0
313,TRANSFER,617195.98,C1209432417,0.0,0.0,C1214722365,947958.54,1565154.52,0,0
202,CASH_OUT,444728.63,C1734559188,31166.0,0.0,C1792814648,0.0,444728.63,0,0
237,CASH_OUT,209144.41,C95210520,16088.37,0.0,C340900651,2241865.91,2451010.32,0,0
321,PAYMENT,8396.98,C614010020,10388.0,1991.02,M368284617,0.0,0.0,0,0
276,CASH_OUT,184382.86,C733334219,8286.0,0.0,C1254381871,629591.74,813974.6,0,0
599,CASH_OUT,423611.41,C1320278017,42594.94,0.0,C1495820127,11994781.76,12418393.17,0,0
327,PAYMENT,31868.2,C1567887290,29398.0,0.0,M1692488206,0.0,0.0,0,0
399,PAYMENT,3888.43,C1143165964,68086.0,64197.57,M1514582317,0.0,0.0,0,0
43,CASH_OUT,29988.0,C756162144,29988.0,0.0,C1734856260,0.0,29988.0,1,0
551,CASH_OUT,1669143.57,C101677237,1669143.57,0.0,C1078128267,2026536.5,3695680.08,1,0
129,CASH_OUT,164884.97,C1778711132,2861.0,0.0,C590695968,231909.43,396794.41,0,0
257,PAYMENT,34040.63,C265201998,0.0,0.0,M1081408301,0.0,0.0,0,0
137,CASH_IN,145270.06,C1548217586,18406155.72,18551425.78,C197903752,1609292.28,1707335.7,0,0
234,PAYMENT,1813.94,C1033487451,0.0,0.0,M407469433,0.0,0.0,0,0
326,CASH_IN,126684.22,C2050150499,3941995.52,4068679.74,C662497868,420931.78,294247.56,0,0
323,CASH_OUT,161110.28,C1457387969,162758.03,1647.75,C1893624804,192937.35,354047.63,0,0
332,CASH_IN,208244.85,C1171036959,470327.0,678571.85,C35906960,641258.1,414848.64,0,0
162,CASH_OUT,39403.73,C2032097496,238452.0,199048.27,C2044552296,0.0,39403.73,0,0
131,TRANSFER,1258660.29,C1972512363,0.0,0.0,C1191371193,5627334.72,6885995.02,0,0
248,TRANSFER,4011314.1,C692635750,4011314.1,0.0,C1583412522,0.0,0.0,1,0
306,CASH_IN,138353.27,C1465783436,1111885.04,1250238.31,C1274250266,1603296.22,1464942.94,0,0
358,CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1,0
735,CASH_OUT,256417.06,C1441986673,256417.06,0.0,C1500556384,811137.89,1067554.95,1,0
240,CASH_IN,178072.09,C1150482687,272.0,178344.09,C510627173,4482407.98,4304335.89,0,0
22,DEBIT,302.77,C1557656954,2046.0,1743.23,C926957414,273883.71,274186.49,0,0
281,CASH_OUT,266011.02,C1225947984,0.0,0.0,C934391281,3368503.09,3634514.11,0,0
379,PAYMENT,3468.55,C665700532,0.0,0.0,M69303445,0.0,0.0,0,0
210,CASH_OUT,112598.01,C1206359412,0.0,0.0,C235711817,709049.42,821647.43,0,0
557,TRANSFER,643052.88,C1888967333,643052.88,0.0,C1312240019,0.0,0.0,1,0
301,CASH_OUT,130018.57,C979126273,81096.45,0.0,C1855733392,491691.07,621709.64,0,0
12,PAYMENT,5660.26,C502772700,11837.0,6176.74,M200118881,0.0,0.0,0,0
42,TRANSFER,474978.95,C1965643567,0.0,0.0,C1533182537,3498640.54,3986536.1,0,0
323,CASH_IN,30634.78,C826455489,3501050.14,3531684.91,C232879008,138626.77,107991.99,0,0
221,CASH_OUT,574588.22,C758390812,574588.22,0.0,C1232692327,0.0,574588.22,1,0
407,PAYMENT,10402.65,C445742994,11525.0,1122.35,M1640979838,0.0,0.0,0,0
322,CASH_IN,10435.42,C363404062,310851.42,321286.85,C377496000,314687.04,304251.61,0,0
195,CASH_OUT,601657.23,C1756674752,601657.23,0.0,C1497532505,127078.82,728736.05,1,0
41,PAYMENT,1579.57,C2103242983,564149.0,562569.43,M894287841,0.0,0.0,0,0
369,CASH_OUT,89596.79,C53932340,89596.79,0.0,C987355544,0.0,89596.79,1,0
287,CASH_OUT,1796406.6,C1828168671,1796406.6,0.0,C133275555,0.0,1796406.6,1,0
235,CASH_IN,105267.29,C496636465,523579.89,628847.18,C552121620,250901.37,145634.08,0,0
275,PAYMENT,4790.83,C1851620489,33346.0,28555.17,M292449105,0.0,0.0,0,0
10,PAYMENT,14174.69,C619038875,1240218.04,1226043.35,M2034801929,0.0,0.0,0,0
494,TRANSFER,103909.1,C1648943042,103909.1,0.0,C1134805695,0.0,0.0,1,0
255,CASH_OUT,99043.17,C1941375368,0.0,0.0,C823403888,1045367.98,1144411.15,0,0
332,CASH_IN,67002.67,C284198222,15524327.42,15591330.1,C1112709836,410115.89,343113.22,0,0
165,PAYMENT,12128.23,C480532528,675.0,0.0,M631509933,0.0,0.0,0,0
300,CASH_OUT,37557.95,C73035143,0.0,0.0,C1807882356,61364.77,98922.71,0,0
509,TRANSFER,1994525.04,C96305554,1994525.04,0.0,C1951018311,0.0,0.0,1,0
386,CASH_OUT,879810.51,C1286606921,879810.51,0.0,C1451224315,483763.86,1363574.37,1,0
16,PAYMENT,13775.02,C201694855,2007.0,0.0,M879327366,0.0,0.0,0,0
255,CASH_IN,83014.49,C749428651,56467.0,139481.49,C428587907,0.0,0.0,0,0
185,CASH_IN,81027.51,C841530247,7859985.06,7941012.57,C1233482181,364513.11,283485.59,0,0
260,CASH_OUT,73386.88,C1688500473,0.0,0.0,C1179647291,4550178.61,4623565.49,0,0
208,TRANSFER,50820.71,C1462162029,50820.71,0.0,C1464615322,0.0,0.0,1,0
259,CASH_OUT,7447.73,C166884152,0.0,0.0,C644083129,583735.81,797264.59,0,0
295,TRANSFER,172344.3,C547948167,172344.3,0.0,C765807005,0.0,0.0,1,0
210,CASH_OUT,171671.1,C1290272908,198.0,0.0,C1481654219,210209.76,381880.86,0,0
263,CASH_IN,466915.58,C301609796,565553.92,1032469.5,C2096863482,672047.58,205131.99,0,0
139,CASH_OUT,236205.49,C1080656476,0.0,0.0,C1285831305,678090.0,914295.49,0,0
276,PAYMENT,17045.56,C810341809,486676.21,469630.65,M788409641,0.0,0.0,0,0
8,PAYMENT,3892.53,C1596623421,105289.0,101396.47,M1431472749,0.0,0.0,0,0
203,PAYMENT,12866.92,C1627254345,0.0,0.0,M1223774778,0.0,0.0,0,0
